payment_id,source,unit,txn_date,settled_date,gross_amount,commission,commission_gst,settled_amount,utr,payment_mode,issuing_bank,customer_vpa,invoice_no,matched_invoice_no,raw_path
bank_7223534417_72,bank,front_office,2025-07-22,2025-07-22,12438.93,,,12438.93,YESBN12025072205136546,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_73,bank,front_office,2025-07-22,2025-07-22,-415029.0,,,-415029.0,IDIBR52025072246579730,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_74,bank,front_office,2025-07-22,2025-07-22,-78927.61,,,-78927.61,RBIS,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_75,bank,front_office,2025-07-22,2025-07-22,-21852.0,,,-21852.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_76,bank,front_office,2025-07-22,2025-07-22,1483.27,,,1483.27,YESBN12025072205479070,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_77,bank,front_office,2025-07-23,2025-07-23,6194.0,,,6194.0,YESBN12025072305292512,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_78,bank,front_office,2025-07-23,2025-07-23,6105.0,,,6105.0,HDFCN52025072369879906,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_79,bank,front_office,2025-07-24,2025-07-24,35963.54,,,35963.54,YESBN12025072405208730,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_80,bank,front_office,2025-07-24,2025-07-24,1.0,,,1.0,520515212676,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_81,bank,front_office,2025-07-24,2025-07-24,2126.0,,,2126.0,HDFCN52025072471829715,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_82,bank,front_office,2025-07-25,2025-07-25,8555.54,,,8555.54,YESBN12025072502224828,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_83,bank,front_office,2025-07-25,2025-07-25,6050.53,,,6050.53,YESBN12025072505183240,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_84,bank,front_office,2025-07-25,2025-07-25,771.64,,,771.64,YESBN12025072505219946,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_85,bank,front_office,2025-07-25,2025-07-25,-52006.61,,,-52006.61,CNRB,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_86,bank,front_office,2025-07-26,2025-07-26,10923.65,,,10923.65,YESBN12025072602091956,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_87,bank,front_office,2025-07-26,2025-07-26,19604.11,,,19604.11,YESBN12025072605149135,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_88,bank,front_office,2025-07-27,2025-07-27,13689.0,,,13689.0,YESBN12025072703400221,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_89,bank,front_office,2025-07-27,2025-07-27,32050.99,,,32050.99,YESBN12025072705090930,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_90,bank,front_office,2025-07-28,2025-07-28,16133.0,,,16133.0,YESBN12025072802134746,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_91,bank,front_office,2025-07-28,2025-07-28,18888.25,,,18888.25,YESBN12025072805136918,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_92,bank,front_office,2025-07-28,2025-07-28,5702.11,,,5702.11,CITIN52025072899372192,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_93,bank,front_office,2025-07-28,2025-07-28,4251.0,,,4251.0,HDFCN52025072876802781,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_94,bank,front_office,2025-07-29,2025-07-29,5673.29,,,5673.29,YESBN12025072902654328,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_95,bank,front_office,2025-07-29,2025-07-29,20779.35,,,20779.35,YESBN12025072905372445,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_96,bank,front_office,2025-07-29,2025-07-29,2714.17,,,2714.17,YESBN12025072905421095,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_97,bank,front_office,2025-07-30,2025-07-30,10191.0,,,10191.0,YESBN12025073003848425,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_98,bank,front_office,2025-07-30,2025-07-30,26208.72,,,26208.72,YESBN12025073005450758,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_99,bank,front_office,2025-07-31,2025-07-31,1186.0,,,1186.0,YESBN12025073102608330,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_100,bank,front_office,2025-07-31,2025-07-31,9831.0,,,9831.0,YESBN12025073105430490,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - JULY 2025.xlsx
bank_7223534417_1,bank,front_office,2026-03-01,2026-03-01,32048.71,,,32048.71,YESBN12026030105105170,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_2,bank,front_office,2026-03-02,2026-03-02,16600.0,,,16600.0,YESBN12026030205031829,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_3,bank,front_office,2026-03-02,2026-03-02,11102.0,,,11102.0,HDFCN52026030216180805,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_4,bank,front_office,2026-03-03,2026-03-03,22000.0,,,22000.0,YESBN12026030305145283,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_5,bank,front_office,2026-03-03,2026-03-03,2704.0,,,2704.0,HDFCN52026030318449876,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_6,bank,front_office,2026-03-04,2026-03-04,29942.4,,,29942.4,YESBN12026030404768806,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_7,bank,front_office,2026-03-05,2026-03-05,6500.0,,,6500.0,YESBN12026030504243826,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_8,bank,front_office,2026-03-05,2026-03-05,2215.0,,,2215.0,HDFCN52026030523459432,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_9,bank,front_office,2026-03-06,2026-03-06,9059.71,,,9059.71,YESBN12026030602970034,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_10,bank,front_office,2026-03-06,2026-03-06,65443.57,,,65443.57,HSBCN52026030625808826,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_11,bank,front_office,2026-03-06,2026-03-06,798339.41,,,798339.41,HSBCN52026030625821775,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_12,bank,front_office,2026-03-06,2026-03-06,4446.13,,,4446.13,YESBN12026030604941362,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_13,bank,front_office,2026-03-07,2026-03-07,-700000.0,,,-700000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_14,bank,front_office,2026-03-07,2026-03-07,-119118.41,,,-119118.41,SBIN,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_15,bank,front_office,2026-03-08,2026-03-08,4000.0,,,4000.0,YESBN12026030805173668,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_16,bank,front_office,2026-03-08,2026-03-08,-50000.0,,,-50000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_17,bank,front_office,2026-03-09,2026-03-09,1500.0,,,1500.0,YESBN12026030902497463,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_18,bank,front_office,2026-03-09,2026-03-09,17001.0,,,17001.0,YESBN12026030904997104,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_19,bank,front_office,2026-03-09,2026-03-09,-30300.0,,,-30300.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_20,bank,front_office,2026-03-09,2026-03-09,26625.0,,,26625.0,HDFCN52026030934594048,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_21,bank,front_office,2026-03-10,2026-03-10,-19934.61,,,-19934.61,SBIN,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_22,bank,front_office,2026-03-10,2026-03-10,-17362.61,,,-17362.61,BARB,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_23,bank,front_office,2026-03-10,2026-03-10,-20005.61,,,-20005.61,PUNB,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_24,bank,front_office,2026-03-10,2026-03-10,-70000.0,,,-70000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_25,bank,front_office,2026-03-10,2026-03-10,-24000.0,,,-24000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_26,bank,front_office,2026-03-10,2026-03-10,-13500.0,,,-13500.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_27,bank,front_office,2026-03-10,2026-03-10,-16054.0,,,-16054.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_28,bank,front_office,2026-03-10,2026-03-10,-9000.0,,,-9000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_29,bank,front_office,2026-03-10,2026-03-10,-12000.0,,,-12000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_30,bank,front_office,2026-03-10,2026-03-10,-12000.0,,,-12000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_31,bank,front_office,2026-03-10,2026-03-10,-8411.0,,,-8411.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_32,bank,front_office,2026-03-10,2026-03-10,-9786.0,,,-9786.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_33,bank,front_office,2026-03-10,2026-03-10,-5286.0,,,-5286.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_34,bank,front_office,2026-03-10,2026-03-10,-12000.0,,,-12000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_35,bank,front_office,2026-03-10,2026-03-10,6264.0,,,6264.0,HDFCN52026031037554889,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_36,bank,front_office,2026-03-11,2026-03-11,3000.0,,,3000.0,YESBN12026031102031380,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_37,bank,front_office,2026-03-11,2026-03-11,3000.0,,,3000.0,YESBN12026031105190855,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_38,bank,front_office,2026-03-11,2026-03-11,-3540.0,,,-3540.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_39,bank,front_office,2026-03-11,2026-03-11,5989.0,,,5989.0,HDFCN52026031140260014,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_40,bank,front_office,2026-03-12,2026-03-12,-66585.0,,,-66585.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_41,bank,front_office,2026-03-12,2026-03-12,16254.0,,,16254.0,YESBN12026031204983017,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_42,bank,front_office,2026-03-12,2026-03-12,-19010.0,,,-19010.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_43,bank,front_office,2026-03-12,2026-03-12,-27972.0,,,-27972.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_44,bank,front_office,2026-03-12,2026-03-12,-4600.0,,,-4600.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_45,bank,front_office,2026-03-12,2026-03-12,-13000.0,,,-13000.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_46,bank,front_office,2026-03-12,2026-03-12,-29700.0,,,-29700.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_47,bank,front_office,2026-03-12,2026-03-12,3152.0,,,3152.0,HDFCN52026031242355770,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_48,bank,front_office,2026-03-12,2026-03-12,-5833.0,,,-5833.0,607117718374,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_49,bank,front_office,2026-03-12,2026-03-12,-3.0,,,-3.0,TRANSFER TO 88907058877,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_50,bank,front_office,2026-03-13,2026-03-13,8000.0,,,8000.0,YESBN12026031305135898,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_51,bank,front_office,2026-03-13,2026-03-13,-24241.0,,,-24241.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_52,bank,front_office,2026-03-13,2026-03-13,-5497.0,,,-5497.0,,,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
bank_7223534417_53,bank,front_office,2026-03-13,2026-03-13,2335.0,,,2335.0,HDFCN52026031345179210,BANK_TRANSFER,,,,,meet-recording/data_sheets_historical/mangal all data sheet/INDIAN BANK/Statement Of Account - MARCH 2026.xlsx
